,store_id,product_id,day_of_week,season,quantity_sold,stock_before_order,stock_after_order,order_amount,lead_time_days,supplier_id,delivery_time_expected,delivery_time_actual,transport_mode,order_cost,sell_price_per_unit,discount_offered
2992,4,3287,Tuesday,Spring,45,102,158,37,8,558,2,9,Ship,201.84921238911414,86.87438087353878,0.18141975939067614
2993,20,3313,Sunday,Fall,51,8,12,3,14,587,13,2,Truck,990.7779596301127,98.57905244836074,0.13539458812618274
2994,10,4765,Thursday,Fall,58,163,55,68,14,866,4,3,Air,720.6210077635648,98.22685012290509,0.019064266536311946
2995,24,4176,Saturday,Fall,45,4,18,68,3,930,6,14,Air,112.54588801783422,58.6034843339353,0.22120285364145473
2996,99,4504,Friday,Summer,58,78,69,1,12,761,14,3,Truck,750.1149316062407,40.01381670069104,0.21329268643945495
2997,26,1912,Tuesday,Spring,42,72,155,94,3,787,8,3,Ship,220.50294700152236,80.9347733999387,0.0707749500686963
2998,37,1496,Tuesday,Summer,57,88,149,79,7,786,3,14,Truck,363.97915533014753,73.23114247805341,0.21874703577965252
2999,85,2463,Tuesday,Summer,54,177,155,45,6,901,5,6,Ship,413.536217062578,80.53269978105439,0.06935607393543321
3000,54,2771,Saturday,Fall,41,27,79,31,14,750,3,11,Air,378.78946552303955,36.99875286801508,0.20251061943948426
3001,21,3732,Monday,Spring,41,26,113,37,5,873,8,2,Ship,770.0042554380366,62.48212573272853,0.044200049189816244
3002,74,1157,Wednesday,Summer,46,109,32,69,11,739,8,13,Rail,777.9385873012324,26.66815433215207,0.27368921666159063
3003,38,1171,Tuesday,Winter,56,174,113,43,7,508,6,12,Air,575.6223359995666,29.75577311963941,0.119414373817807
3004,46,1493,Tuesday,Winter,57,160,172,85,9,502,10,9,Air,610.3170150300309,43.22999360016707,0.18088887900567455
3005,4,1969,Monday,Spring,51,114,175,99,1,625,11,5,Truck,382.2479842254195,73.94653640170242,0.06200638166249541
3006,60,2334,Monday,Summer,53,121,114,4,10,984,1,3,Ship,120.88318430206583,37.40474350705839,0.2556860999603071
3007,57,2426,Friday,Fall,42,96,62,71,13,570,11,8,Truck,416.5471169132863,39.565685607460324,0.2904717021575691
3008,45,2692,Thursday,Summer,49,165,25,29,1,909,3,14,Rail,108.47962701379208,81.92173531572934,0.09152584676597537
3009,20,2793,Tuesday,Winter,56,135,86,99,5,896,7,7,Truck,878.3103434106259,92.19929672250176,0.06131917405473852
3010,17,3723,Thursday,Winter,38,131,0,96,8,661,13,5,Ship,676.6959851391125,85.5992971134383,0.1610348487309122
3011,71,1658,Sunday,Fall,57,111,189,11,7,798,11,6,Air,981.344421925305,26.6330646432593,0.28738947538482756
3012,4,3950,Monday,Spring,49,163,92,33,7,720,8,1,Ship,264.6269974800892,51.196039485127905,0.22896044844889477
3013,93,1665,Monday,Summer,57,106,199,53,3,660,12,13,Ship,692.0435798226662,73.28615030200523,0.29512489479533144
3014,14,4534,Friday,Winter,44,158,105,17,9,824,3,13,Air,269.13115192151065,74.09551471392436,0.26264512830689246
3015,3,1366,Wednesday,Summer,54,176,130,12,5,663,6,6,Air,675.0822054569585,45.71550630614338,0.20594047772522983
3016,88,1549,Saturday,Fall,42,168,83,1,11,578,2,11,Rail,542.6032081086519,47.847877086052556,0.055386655715565176
3017,80,1642,Saturday,Fall,55,135,106,56,14,620,1,14,Air,698.2128724735032,61.959139345826515,0.2641612858777837
3018,58,2893,Saturday,Spring,40,157,115,23,12,701,9,10,Ship,752.7882586645295,71.01918798723888,0.18182153502052364
3019,55,1254,Monday,Fall,44,141,4,7,10,823,14,14,Air,570.5474245725359,16.611266714748222,0.13549900938349177
3020,4,1207,Tuesday,Spring,54,44,172,78,3,986,11,12,Ship,544.3774425680285,68.02462610087507,0.1501562770505799
3021,24,3497,Friday,Summer,53,109,11,41,6,856,9,8,Air,162.73601568307896,56.10258391445289,0.28917465076044235
3022,34,1094,Wednesday,Winter,51,45,47,53,8,882,5,13,Air,427.3689513463921,13.419560507438199,0.003319121922015078
3023,30,2883,Sunday,Winter,58,194,13,7,8,546,1,10,Rail,371.7610480616096,15.363657380677585,0.22505852816616922
3024,82,3886,Saturday,Spring,45,92,52,78,4,944,2,6,Air,663.0217945075427,27.94422078900303,0.22862913182366118
3025,19,1477,Friday,Winter,64,15,44,98,13,728,11,4,Rail,348.37295716737856,42.00220968889821,0.028599610732451184
3026,31,3730,Monday,Spring,50,137,159,66,4,800,1,1,Ship,309.1293655537577,78.47055084910157,0.28986877227917146
3027,60,1761,Saturday,Spring,66,67,157,84,9,857,6,9,Rail,863.8130001482667,38.32796008535918,0.14866256462138536
3028,60,1189,Wednesday,Summer,50,179,11,81,14,595,2,5,Truck,845.6050151200171,78.70626796778095,0.21457252915464609
3029,19,3758,Sunday,Summer,46,49,99,74,14,715,14,12,Ship,395.691014051606,54.803248253290555,0.1279445478178214
3030,49,2507,Thursday,Fall,49,67,82,53,13,839,1,1,Ship,177.14544757250513,28.83867095393804,0.09500580608019972
3031,63,2756,Sunday,Spring,46,1,43,5,10,931,10,3,Truck,547.8299566210153,79.92881106475075,0.17099408269659602
3032,83,2559,Wednesday,Summer,50,74,152,97,2,540,6,10,Truck,506.12921720808896,74.99790696729592,0.2676365564885767
3033,22,1755,Sunday,Spring,55,74,169,36,13,921,11,13,Truck,882.8569793158953,13.242203358003334,0.1920491017659152
3034,24,2446,Tuesday,Spring,47,187,20,44,9,859,2,14,Ship,592.2426924589021,76.1448585986659,0.1959133497808924
3035,76,1835,Saturday,Spring,49,177,188,11,13,823,9,8,Rail,948.4942932400543,70.17113406235696,0.09498565876049049
3036,30,2663,Saturday,Summer,48,128,65,64,13,988,10,14,Air,535.0111847206466,43.794143308762926,0.07025008554679214
3037,58,2628,Thursday,Spring,40,96,100,21,14,702,3,9,Truck,700.5623972939471,66.64415611835565,0.18840925959852073
3038,31,2835,Sunday,Spring,45,108,20,4,8,766,10,6,Air,531.736671011146,23.640306781422126,0.04378633415344852
3039,100,1132,Thursday,Fall,54,164,25,89,13,771,13,2,Ship,389.0032390936953,62.89541635207605,0.13394033132703448
3040,64,1054,Sunday,Spring,59,150,159,35,3,604,8,11,Rail,124.71031324685806,25.5387854130011,0.07493016881521415
3041,19,1509,Saturday,Fall,45,176,16,35,2,564,14,6,Truck,813.9969054884215,20.155322924232962,0.211722801766674
3042,48,1669,Tuesday,Spring,49,116,3,35,2,980,9,5,Air,912.824532958306,28.071281064863264,0.16054659029887158
3043,45,4612,Sunday,Fall,50,191,38,39,1,698,14,7,Air,760.2322043135171,20.92381216962562,0.030085702128446135
3044,100,3457,Thursday,Summer,38,16,14,33,10,950,10,13,Truck,345.12393486508824,21.136011729321726,0.1679674865126913
3045,94,4282,Monday,Summer,54,70,32,77,9,826,5,9,Ship,835.2589575432779,89.49502262076349,0.1804695323510597
3046,55,2689,Saturday,Winter,60,142,188,68,14,500,6,13,Rail,651.5761502347727,90.91915135022926,0.08720293682845665
3047,55,2316,Wednesday,Spring,53,50,141,44,1,724,13,10,Truck,714.6464631996571,76.06650484866492,0.0992752053160299
3048,97,4034,Wednesday,Winter,42,154,89,51,2,954,12,12,Air,159.64125364365262,80.40426190714729,0.2624537472185736
3049,18,1733,Tuesday,Winter,48,8,46,38,7,503,10,10,Air,623.6513757359361,42.40705572908161,0.033544290829922975
3050,63,4186,Monday,Fall,53,63,129,42,5,581,12,11,Rail,605.0324073013965,58.95992341330876,0.29039878123655943
3051,92,2693,Thursday,Summer,44,190,89,45,13,744,5,6,Air,695.5012737069884,83.32456235331117,0.06414658570407411
3052,47,1258,Sunday,Spring,47,84,65,30,11,536,14,5,Ship,794.4684329514224,54.021476512357744,0.0725298161908068
3053,75,4834,Saturday,Spring,50,180,175,91,1,897,14,3,Rail,464.17115700606223,76.32614326766178,0.11731963491928904
3054,57,2145,Wednesday,Fall,60,92,191,35,4,743,6,3,Air,239.4767420107819,48.10726930633176,0.28441413388206915
3055,45,1298,Wednesday,Winter,50,41,193,28,12,834,11,5,Rail,931.4814618368512,41.16187745348505,0.268781746740615
3056,33,4846,Wednesday,Fall,45,116,175,41,6,780,2,4,Truck,798.9128028795353,86.21862629628968,0.22398530163149546
3057,17,4452,Wednesday,Winter,48,69,80,45,8,837,12,2,Ship,586.3319286998062,39.93891479249365,0.238401860340366
3058,70,1560,Friday,Spring,46,88,17,48,2,631,9,11,Air,419.07643504870634,52.80434323113049,0.15650861766353708
3059,4,2912,Tuesday,Fall,41,34,178,55,10,949,7,2,Ship,985.5738096157824,19.732033179101084,0.27149479332822685
3060,20,2864,Thursday,Winter,44,16,131,8,12,670,6,3,Ship,184.11109259999844,55.89062112583525,0.038196588180839826
3061,47,4572,Saturday,Fall,46,43,80,26,3,525,14,13,Truck,941.15342894009,64.51363480572518,0.16260559950715053
3062,91,1296,Saturday,Summer,50,170,160,98,14,711,11,13,Truck,463.73197445393185,45.15909248638037,0.24645532214183757
3063,15,3409,Saturday,Fall,45,103,150,29,7,642,4,8,Truck,187.14109883728838,68.20308366987085,0.17097955846513482
3064,70,3636,Thursday,Spring,49,88,180,55,1,889,10,5,Ship,441.2559949136061,49.72014415546209,0.2443822480905171
3065,47,4534,Tuesday,Fall,64,106,12,66,7,664,9,5,Air,774.6889399749293,48.366128879540966,0.050125492792436464
3066,78,2461,Monday,Spring,46,117,70,70,1,626,11,5,Ship,482.295584208486,48.038396558098924,0.011570837153642932
3067,75,3174,Sunday,Spring,47,43,57,48,8,926,13,2,Truck,543.7319216680568,87.361426889233,0.1676009991067123
3068,9,1196,Sunday,Fall,56,165,190,80,6,541,7,11,Ship,841.1135108480727,75.4915927859136,0.20914758566935995
3069,90,3268,Tuesday,Fall,52,168,64,7,10,768,4,6,Rail,653.969197383677,51.09995383327506,0.16675949880183574
3070,16,1994,Wednesday,Fall,51,152,103,75,14,643,3,1,Air,701.2723498444577,67.48411809677907,0.10911989767684982
3071,69,3138,Sunday,Summer,53,48,41,80,7,541,13,4,Ship,238.61574855130647,84.13439761431391,0.2168124513409358
3072,61,3458,Wednesday,Summer,42,59,94,6,2,537,14,8,Ship,327.2096763003807,51.03771001446997,0.2790712842280939
3073,10,1007,Tuesday,Winter,51,1,99,37,6,821,10,9,Air,470.1311683727365,85.98804093128267,0.17097573532662277
3074,50,3591,Tuesday,Fall,50,64,88,9,5,692,8,6,Air,198.84708366932733,25.940650394023336,0.05110559204879452
3075,3,3515,Thursday,Winter,44,113,108,3,3,632,6,11,Ship,351.19826103869053,63.36391328802223,0.15639004200286227
3076,77,1319,Thursday,Winter,56,2,113,53,9,529,2,10,Ship,850.1409868257673,42.407586684424636,0.22520412002988055
3077,94,2417,Friday,Spring,49,92,39,93,5,594,7,6,Air,119.92341477812157,18.93446572759949,0.059311516282454485
3078,70,3316,Saturday,Winter,49,141,93,8,8,926,8,11,Ship,145.83893543683493,90.256923097424,0.13303937908241242
3079,81,4262,Friday,Fall,46,172,101,40,4,531,5,4,Truck,718.3424472301188,54.06639984164452,0.20053773129361016
3080,51,4932,Saturday,Summer,51,161,20,17,13,950,3,7,Truck,447.52673643250233,58.645506087023314,0.02366068535010499
3081,19,2698,Wednesday,Winter,54,163,82,70,6,694,12,14,Truck,795.7265759842315,56.57875929482477,0.061318926409711934
3082,42,3108,Friday,Winter,55,14,160,47,4,797,8,11,Truck,938.6588138311677,58.846726953997305,0.2164532358524845
3083,35,2461,Friday,Summer,48,36,110,11,4,881,2,5,Truck,340.0550409040661,62.732130951714524,0.09389912854590117
3084,46,2287,Monday,Winter,47,137,197,10,9,504,10,1,Air,133.28870632125214,88.43891796246874,0.02798867821706544
3085,26,3844,Tuesday,Fall,53,8,41,61,5,982,11,12,Ship,510.3313978847809,95.29706861403317,0.2235455204457318
3086,69,2118,Thursday,Winter,61,49,36,2,1,969,6,12,Truck,967.7995889775208,65.7443373918407,0.06256849873356464
3087,93,1552,Friday,Spring,54,162,199,29,11,595,7,9,Ship,590.8857475267614,43.835633741347785,0.030754888094336907
3088,64,3973,Thursday,Winter,56,45,128,70,7,686,10,8,Air,439.70076219721267,56.35188035276437,0.18729360784901308
3089,37,4541,Saturday,Spring,48,105,76,51,3,778,9,10,Air,596.8036689515777,73.26131742095896,0.273058441953648
3090,84,1660,Friday,Summer,40,80,153,73,11,729,5,1,Truck,248.82885537885244,57.62471236344828,0.1431095777891938
3091,49,1715,Saturday,Summer,45,46,112,66,3,861,12,1,Ship,776.2094624278632,33.45305193520933,0.06709929330340163
3092,21,3826,Friday,Winter,46,17,38,68,12,891,11,9,Rail,712.4077894662477,64.62638238449041,0.17455887891731514
3093,74,4585,Sunday,Winter,43,112,46,57,6,951,1,2,Air,751.7103261472788,89.99207497077322,0.19064138429024627
3094,64,4761,Wednesday,Summer,55,152,55,41,3,825,10,4,Air,372.0654738928515,19.58892985536469,0.281369065646786
3095,5,3241,Monday,Spring,56,162,109,94,1,718,2,14,Air,832.1658167020628,16.381031152528415,0.29048136715695166
3096,100,3529,Saturday,Summer,51,50,185,64,6,992,8,11,Rail,903.6913877575734,97.75523732608734,0.10286198673578141
3097,70,4970,Tuesday,Summer,40,108,155,4,7,774,1,1,Truck,959.9784839863478,82.29903190206497,0.2207649374093138
3098,90,4407,Tuesday,Spring,42,88,184,1,5,605,2,10,Truck,674.6926066034077,47.128826621463645,0.2583079879308621
3099,4,2458,Wednesday,Summer,49,182,70,75,13,927,5,3,Air,413.3577019226858,12.595988345883288,0.19122360966176064
3100,39,4267,Wednesday,Winter,51,15,109,7,1,735,10,6,Ship,448.7540192600045,94.02647749713731,0.25535607483157946
3101,35,1854,Sunday,Winter,51,87,199,82,2,848,12,14,Truck,609.0670945399227,81.47949990755836,0.1566079735593695
3102,1,4320,Tuesday,Summer,48,11,172,8,2,793,13,3,Truck,617.9145889784564,64.6693510583955,0.17981798873932556
3103,24,3545,Saturday,Winter,48,98,64,94,10,927,11,4,Rail,813.1653610358767,81.30348891719191,0.03020089762627115
3104,57,3259,Tuesday,Fall,44,58,3,79,8,889,13,14,Air,176.43577070532382,66.5601204441451,0.11458403997610861
3105,100,1664,Monday,Summer,53,72,188,58,8,758,11,13,Air,609.9347596709117,70.63895588141938,0.004165010055058626
3106,70,3717,Friday,Fall,53,111,60,10,8,979,3,11,Truck,413.70702857965244,91.41362609387045,0.22388177249300698
3107,41,4537,Monday,Summer,46,164,170,66,2,995,13,9,Rail,850.5532377790157,46.59835103421109,0.12031047557407712
3108,54,2897,Sunday,Summer,45,31,104,79,12,579,4,3,Rail,416.861557379422,57.5343460932389,0.2696501457927917
3109,46,2674,Sunday,Fall,54,184,146,22,12,753,10,5,Air,521.0410927231318,80.29844176938745,0.03111113228414005
3110,60,3268,Tuesday,Summer,53,21,85,52,5,916,14,8,Rail,304.88767260485065,34.379643219265645,0.006587273698329388
3111,60,1272,Friday,Winter,42,172,99,98,5,755,5,5,Ship,366.15892560205975,64.13057065591016,0.1125019659797799
3112,57,2177,Tuesday,Fall,49,97,128,49,4,565,3,7,Ship,600.0499711044886,41.49444001084075,0.2920565566005089
3113,31,2272,Monday,Summer,38,82,146,67,8,881,5,12,Rail,483.3179104295944,14.568784623878848,0.29109039780509954
3114,84,1278,Monday,Winter,39,11,50,4,8,862,3,10,Air,281.3555144061789,23.915848948098784,0.20389760387855752
3115,24,4511,Saturday,Fall,50,4,63,89,12,813,11,14,Rail,526.4889481676587,20.21195488952433,0.07605895977037058
3116,89,1815,Saturday,Fall,46,25,62,57,13,909,1,6,Truck,248.80843942477432,59.39955099328115,0.14411666668014653
3117,36,1275,Monday,Winter,46,115,28,69,9,598,14,14,Ship,893.5563159918123,20.79098513792804,0.2927199758842805
3118,85,2004,Friday,Summer,50,90,146,76,4,783,7,8,Truck,931.7803760064128,58.84068724094724,0.23957285498286088
3119,30,3561,Sunday,Summer,54,19,42,53,1,670,4,12,Ship,303.7866338422296,76.05280278887717,0.2004225496333748
3120,24,4159,Saturday,Fall,55,188,69,55,11,740,14,6,Truck,147.0839397231508,66.88796804814606,0.2786662928020637
3121,30,4870,Saturday,Spring,56,135,38,24,9,574,8,7,Ship,934.3297821697847,77.41845235968198,0.2084526685976065
3122,86,1922,Thursday,Summer,42,189,22,83,1,609,4,8,Air,380.75962357069835,54.22830075097742,0.08864618191555382
3123,92,1641,Thursday,Summer,58,181,0,96,4,715,14,5,Truck,269.16244236265936,76.43416816144153,0.1688705229882408
3124,7,1504,Saturday,Winter,51,79,60,12,11,515,11,8,Air,927.385127943406,81.2389776401397,0.08023462920377553
3125,35,3637,Tuesday,Spring,44,57,24,55,10,588,7,2,Truck,894.3656297372615,32.57339545065952,0.17008863516544534
3126,55,1771,Friday,Spring,44,193,131,47,1,778,3,6,Ship,147.84841131142863,87.08244157025696,0.2885437095526656
3127,92,2264,Wednesday,Fall,43,172,108,27,3,686,2,6,Truck,286.8855620537414,94.26641580324832,0.15184216418767352
3128,14,4724,Saturday,Winter,53,192,107,18,3,858,11,14,Truck,831.3111487691889,75.81549251531807,0.15184298391509607
3129,10,3787,Thursday,Winter,49,4,0,89,7,790,3,7,Rail,340.4772771910996,97.41616397743827,0.0849286957107097
3130,80,3722,Friday,Summer,50,158,39,51,12,716,7,14,Rail,701.5966763448503,15.825017354902647,0.06767137689482786
3131,16,2259,Friday,Fall,50,22,20,87,3,624,14,14,Truck,136.04129587528237,23.516537304507303,0.03288960029055297
3132,54,2013,Thursday,Summer,54,148,170,60,6,668,12,7,Truck,857.4725945059847,91.25371274560347,0.19841154059418356
3133,95,1127,Friday,Spring,57,139,137,57,10,872,3,4,Truck,480.00156545032354,12.779640114835207,0.16978709330696568
3134,89,3550,Friday,Winter,45,3,65,67,4,986,10,9,Ship,523.054663626376,62.92456216952598,0.15448872905368657
3135,77,2223,Thursday,Fall,63,36,16,2,6,864,8,3,Rail,827.4393558117572,34.18901027219988,0.28094001466565177
3136,70,3949,Monday,Summer,34,74,123,11,9,852,8,9,Air,508.75666398064595,50.95690253848311,0.19256210197098997
3137,44,3590,Saturday,Summer,44,103,140,94,12,905,1,9,Truck,193.70601862890038,44.76840778852424,0.10809870651223243
3138,73,2525,Tuesday,Spring,46,116,90,13,7,573,7,3,Rail,553.9245008788163,26.94274037952182,0.0771468730319855
3139,45,2673,Wednesday,Winter,53,136,112,40,1,884,8,14,Ship,511.07719566707533,62.72264355059949,0.1429467554069129
3140,100,1491,Tuesday,Spring,50,25,125,6,8,545,9,11,Rail,505.02766076375246,28.229758704589432,0.09691989597228541
3141,56,4092,Monday,Summer,57,26,9,12,4,857,8,14,Truck,273.47658221744734,46.64640856015414,0.10165588543093007
3142,84,2257,Sunday,Winter,30,189,179,43,8,777,14,13,Air,247.59062312001205,79.33934486318512,0.20724878526325083
3143,82,3761,Monday,Winter,58,177,137,72,3,787,10,3,Rail,800.08456962079,70.2455369563469,0.0870978264373897
3144,57,3838,Friday,Spring,67,88,46,73,10,714,6,1,Rail,657.2555097919824,68.46165506805076,0.004622177002016481
3145,21,2666,Tuesday,Winter,42,81,8,4,12,657,8,7,Rail,105.71695948467618,55.0200215828686,0.1053844497895591
3146,68,1415,Monday,Spring,49,199,45,37,14,586,3,8,Ship,851.7630283887057,26.984644488872576,0.2796210224518135
3147,50,3195,Tuesday,Winter,57,129,116,36,5,798,2,7,Rail,209.24101205395596,50.08082491902324,0.19751514925825805
3148,33,1969,Monday,Winter,43,126,102,32,3,610,1,14,Truck,763.912942374279,52.2775362582805,0.15481181467288094
3149,91,3076,Wednesday,Fall,52,102,123,57,12,511,8,7,Truck,186.45743614503283,28.26044039467383,0.13244173712119112
3150,7,2384,Monday,Winter,54,153,67,12,11,838,7,14,Air,974.2394353070605,64.13750517872182,0.2538609770529074
3151,70,1307,Tuesday,Summer,49,92,108,18,13,954,6,11,Rail,910.4598786322691,56.18302607120648,0.03710026698646907
3152,15,4954,Friday,Fall,55,196,181,61,14,910,12,5,Rail,264.7165142428969,39.442410754756025,0.09254346142738915
3153,82,3209,Tuesday,Spring,50,45,67,31,3,909,11,7,Rail,107.583834557669,28.65942100539905,0.17019934223415398
3154,32,3916,Thursday,Summer,47,190,131,40,3,645,3,10,Rail,153.6867514514987,22.812507852392763,0.19969641180886832
3155,75,3899,Tuesday,Spring,49,69,104,46,4,591,14,4,Truck,827.867692102033,89.2611458393303,0.09563548587800785
3156,20,1060,Wednesday,Spring,54,150,128,39,3,830,6,14,Ship,169.10371165587298,94.52118892863282,0.2415981923959651
3157,88,3172,Saturday,Summer,45,144,58,63,14,949,5,1,Ship,800.3314976134307,83.70386242144077,0.09589801060485588
3158,15,2479,Wednesday,Spring,57,87,152,93,12,580,11,11,Air,837.8224207599263,63.46239254510425,0.009576902182720547
3159,48,4142,Wednesday,Fall,62,103,136,55,2,688,5,10,Rail,376.2189195489972,96.54985865647828,0.1527757816032145
3160,71,3885,Monday,Summer,51,63,24,40,13,673,13,4,Ship,761.609589939775,52.056930898540976,0.2985415706452746
3161,21,2930,Wednesday,Spring,60,156,81,29,14,528,4,4,Air,838.2737572663221,14.024577284176175,0.09930113206196785
3162,42,4947,Tuesday,Spring,41,51,198,91,6,659,13,14,Ship,802.5637082152879,43.622008414128594,0.09474196248320929
3163,26,3513,Saturday,Winter,45,125,153,11,1,741,13,4,Rail,272.4078055480269,26.116185652751145,0.1461173339966581
3164,14,3290,Sunday,Winter,46,93,55,97,5,642,5,6,Rail,504.3593931247351,72.23898140506049,0.053765500224278735
3165,57,2513,Friday,Spring,55,127,48,39,11,687,5,1,Rail,161.4197316118508,36.63723574849752,0.1805541637956536
3166,37,4832,Sunday,Summer,46,23,64,82,6,709,5,4,Truck,572.789424549364,52.251878723367504,0.12638737913991588
3167,58,4292,Wednesday,Fall,44,162,188,44,12,655,10,14,Rail,498.0913921192894,94.09480273354517,0.12083898488031802
3168,21,1472,Tuesday,Spring,38,124,8,20,1,910,13,1,Rail,912.3562420586951,99.32638276307843,0.21062818181827303
3169,82,1958,Monday,Spring,57,174,137,92,1,668,14,1,Truck,116.27557619645945,58.14741449579991,0.05582506982599976
3170,69,1532,Monday,Spring,48,100,111,86,7,614,10,5,Rail,577.2176052512546,34.78399962381221,0.29959812356188337
3171,3,1493,Friday,Winter,48,50,138,96,14,802,8,12,Truck,759.0753777882248,49.55086615361955,0.16422011882341986
3172,87,3946,Friday,Summer,53,1,95,85,11,788,2,11,Ship,517.558259980487,88.78051860694387,0.05352333708518425
3173,90,1081,Tuesday,Spring,61,148,84,27,6,799,2,14,Ship,314.27975605883057,31.430776810994693,0.024876512991453714
3174,37,3903,Friday,Winter,43,167,35,38,9,549,6,10,Ship,648.8605055328687,15.63042335076198,0.22609276167793851
3175,88,1878,Friday,Spring,51,104,183,90,4,765,3,9,Air,988.3947845710948,83.615103738912,0.06919236695227415
3176,49,2545,Monday,Spring,40,68,159,87,3,907,10,9,Truck,136.9001149794542,57.691462381679955,0.22199538943181543
3177,19,3970,Tuesday,Summer,46,34,82,98,6,621,11,13,Air,276.4385041871126,90.72286710858208,0.2160668203372188
3178,89,1011,Saturday,Winter,55,171,199,76,8,789,10,1,Rail,541.5461491511683,71.67999638220003,0.29903544114866404
3179,85,2286,Friday,Fall,54,162,162,11,5,862,10,6,Air,637.8394557010004,13.193840798137817,0.026756719991656717
3180,12,4728,Tuesday,Summer,62,82,131,36,3,846,10,9,Ship,661.7351929729118,80.85620180917334,0.1651497064933337
3181,61,1448,Wednesday,Fall,49,152,61,32,3,519,4,11,Ship,154.18848545316166,27.17322589823629,0.2090966593005909
3182,41,4263,Monday,Winter,46,79,62,62,1,732,11,1,Ship,210.6293876506698,21.40842286577803,0.057796990631105945
3183,33,1761,Saturday,Winter,46,30,135,16,6,780,3,2,Truck,950.2130427204199,60.614604907851245,0.2333663538614399
3184,50,4185,Monday,Fall,40,179,118,42,10,554,4,10,Air,167.8120698189746,49.66173759217771,0.15531002468821634
3185,68,1025,Monday,Winter,55,162,75,31,7,740,13,3,Ship,477.20033262674735,37.15596914870241,0.11198980274322518
3186,71,2806,Thursday,Summer,38,150,68,70,9,717,2,5,Truck,619.5280257978052,62.97795672248503,0.10881363770130083
3187,86,4570,Tuesday,Spring,44,48,188,13,6,926,9,11,Air,382.7449606418336,76.890655980197,0.10969737948867257
3188,33,3555,Wednesday,Fall,47,143,93,36,8,936,11,10,Rail,330.11046269935866,54.40191206408037,0.23246542413669352
3189,81,2568,Friday,Spring,48,57,62,75,6,712,3,11,Truck,361.18645708766775,80.92999693172244,0.2882137073899766
3190,24,1061,Wednesday,Fall,54,49,60,11,2,677,7,8,Truck,354.34968065557484,47.673473617279186,0.19679750530895082
3191,61,1228,Tuesday,Spring,50,77,98,48,3,554,9,11,Truck,441.45560476167867,54.89605719725689,0.06594781916348681
3192,61,2838,Monday,Spring,60,63,36,20,11,896,9,12,Rail,204.4705431425432,58.99680035131817,0.03636512438714214
3193,98,1606,Thursday,Summer,71,51,3,29,14,676,6,12,Rail,868.1796286962988,38.391282628415354,0.025143071771345716
3194,28,2058,Tuesday,Spring,47,39,55,19,13,980,1,14,Air,783.4645532851272,42.71057440651088,0.16938591050705937
3195,58,2728,Saturday,Fall,54,104,42,94,1,623,12,3,Truck,130.69360557424199,56.0374465446879,0.2664031869311678
3196,43,2479,Saturday,Spring,49,53,20,6,5,637,10,7,Air,785.1364759203723,89.50183348817926,0.12323054284173278
3197,41,4659,Tuesday,Winter,50,113,57,56,12,847,2,1,Rail,845.2489775854247,59.53084834090298,0.04521165059647625
3198,39,3938,Friday,Spring,53,96,143,81,11,980,9,11,Truck,929.8182945555143,19.779172906823465,0.13343779152616067
3199,86,2525,Wednesday,Spring,48,144,52,82,6,766,5,13,Ship,651.6532305399587,75.78710164862912,0.23807293369522106
3200,49,1760,Wednesday,Winter,38,131,17,18,6,877,10,11,Truck,867.5528500910319,56.470503685961944,0.2335907590235568
3201,17,1594,Friday,Winter,39,55,56,76,13,618,13,10,Rail,783.1939275649794,45.950799323240304,0.11897936004568557
3202,98,4096,Thursday,Fall,52,29,94,42,12,705,2,5,Rail,122.87098265393476,72.22404418180884,0.1443324477446626
3203,70,2592,Monday,Winter,51,107,165,60,2,583,6,2,Ship,829.9225527274559,25.011860007558166,0.18936822511213663
3204,70,2055,Sunday,Winter,52,161,122,56,1,855,7,5,Rail,622.9150617753482,80.6791426863668,0.15366136303527295
3205,98,2854,Sunday,Fall,49,171,31,3,7,732,13,5,Ship,685.5001931700147,74.47241456208738,0.07295165495776748
3206,65,4083,Monday,Fall,50,125,111,82,4,519,12,10,Rail,896.4385041505358,26.684138261972308,0.23220483485147098
3207,74,4390,Saturday,Spring,41,196,18,80,9,571,10,6,Ship,109.38246248344815,86.17484139522647,0.13126398097062644
3208,85,4916,Thursday,Summer,37,192,83,39,11,834,10,11,Rail,197.10394275155778,27.349158629393248,0.10306535478333635
3209,5,4675,Friday,Fall,53,103,47,43,8,980,11,5,Ship,616.4163792637265,70.97018433687035,0.08447850594515567
3210,2,3048,Sunday,Winter,52,180,73,28,6,582,10,1,Rail,468.6780630318779,43.1095485017842,0.263391929677715
3211,22,2458,Tuesday,Spring,42,126,153,42,10,803,11,10,Air,476.2362187733872,78.00947580672592,0.08948324435000625
3212,57,2861,Wednesday,Winter,53,197,109,9,3,575,6,2,Ship,380.9845517015743,15.219958822187873,0.21053077217542193
3213,66,2159,Tuesday,Fall,48,86,81,84,8,900,1,7,Rail,836.6878406549242,32.48420394824199,0.09028934545494775
3214,74,2219,Wednesday,Summer,56,32,172,18,12,788,11,3,Rail,193.2044594590452,52.34450549189513,0.07426428048151948
3215,98,1132,Tuesday,Spring,56,77,172,89,10,742,1,11,Ship,579.6737797934508,74.32043038779975,0.1254239699716198
3216,16,1085,Friday,Fall,44,35,14,21,12,775,2,8,Air,512.3963412968234,65.388812232923,0.28273709247020806
